cve_id,cwe_ids,github_repo,cur_commit,pre_commit,project_type
CVE-2023-0309,CWE-79,thorsten/phpmyfaq,376d1d3e5a42edf07260e98461d2fddbee74419b,65d419ca04111ee2612ae81cdd59753654cfe18a,Web App
CVE-2023-0310,CWE-79,thorsten/phpmyfaq,53099a9bcc928f5f6f7cce111c04b79a72a04142,fb88fe5e6052b352425508b94a60ebd1a1ca6792,Web App
CVE-2023-0311,CWE-287,thorsten/phpmyfaq,fe6e9f02ef1b26a03134b9becda12687ee5f3214,3872e7eac2ddeac182fc1335cc312d1392d56f98,Web App
CVE-2023-0312,CWE-79,thorsten/phpmyfaq,65d419ca04111ee2612ae81cdd59753654cfe18a,fe6e9f02ef1b26a03134b9becda12687ee5f3214,Web App
CVE-2023-0313,CWE-79,thorsten/phpmyfaq,1123c0872314fa68d7d0d8136939f62270fb4b7b,863f6cd017fc8a791fcb389a493a6e8b2232e9d6,Web App
CVE-2023-0314,CWE-79,thorsten/phpmyfaq,3872e7eac2ddeac182fc1335cc312d1392d56f98,1123c0872314fa68d7d0d8136939f62270fb4b7b,Web App
CVE-2023-0327,CWE-79,saemorris/TheRadSystem,bfba26bd34af31648a11af35a0bb66f1948752a6,45d5889368105d0042106cbe9aaac818cbdc29cc,Web App
CVE-2023-0676,CWE-79,phpipam/phpipam,94ec73ff1d33926b75b811ded6f0b4a46088a7ec,b6c303645fd2d9df54d639302f1f09896550c9ea,Web App
CVE-2023-0677,CWE-79,phpipam/phpipam,8fbf87e19a6098972abc7521554db5757c3edd89,3df854dab3cd94ce09717435ea50165c463bafb1,Web App
CVE-2023-0678,CWE-862,phpipam/phpipam,1960bd24e8a55796da066237cf11272c44bb1cc4,c3d33be524e62627988523e78d997662e52023e2,Web App
CVE-2023-0786,CWE-79,thorsten/phpmyfaq,ce676eb9e9d8cb7864f36ee124e838b1ad15415f,47480b3d2b7e05c6c59934b2743039f32832a8d3,Web App
CVE-2023-0787,CWE-79,thorsten/phpmyfaq,b76d58321a7a595eeaf4f7a30403ca6cd8506612,77b42b9d0be3990ee7389207a71528b304b03039,Web App
CVE-2023-0788,CWE-94,thorsten/phpmyfaq,77b42b9d0be3990ee7389207a71528b304b03039,40515c74815ace394ab23c6c19cbb33fd49059cb,Web App
CVE-2023-0789,CWE-77,thorsten/phpmyfaq,40515c74815ace394ab23c6c19cbb33fd49059cb,f34d84dfe551ecdd675916e45cc0606e04a0734e,Web App
CVE-2023-0790,CWE-248,thorsten/phpmyfaq,f34d84dfe551ecdd675916e45cc0606e04a0734e,26663efcb0b67e421e4ecccad8f19e7106bb03ce,Web App
CVE-2023-0791,CWE-79,thorsten/phpmyfaq,26663efcb0b67e421e4ecccad8f19e7106bb03ce,d8964568d69488de02f0a0a58acc822eeb5c3cb1,Web App
CVE-2023-0792,CWE-94,thorsten/phpmyfaq,d8964568d69488de02f0a0a58acc822eeb5c3cb1,00c04093c671607ee06cdfd670070809460f9547,Web App
CVE-2023-0793,CWE-521,thorsten/phpmyfaq,00c04093c671607ee06cdfd670070809460f9547,edf0f6f90d4deaf46b4fd97ae92f16c1e10a2635,Web App
CVE-2023-0794,CWE-79,thorsten/phpmyfaq,edf0f6f90d4deaf46b4fd97ae92f16c1e10a2635,697a570fa732506056625f487c5ab4a0d80cf825,Web App
CVE-2023-0880,CWE-115,thorsten/phpmyfaq,a67dca41576834a1ddfee61b9e799b686b75d4fa,c4299f6051dc014c991878439538feb8aea5f038,Web App
CVE-2023-1211,CWE-89,phpipam/phpipam,16e7a94fb69412e569ccf6f2fe0a1f847309c922,470a175f0ba2f434f7536354f20cd5381da12c60,Web App
CVE-2023-1212,CWE-79,phpipam/phpipam,78e0470100a6cb143fe9af2e336dce80e4620960,4f1fb98dbbaeb976b48417c85ec55a9d074a1591,Web App
CVE-2023-1753,CWE-521,thorsten/phpmyfaq,f612a72494080e04947da7028340fee4493fe8a5,7f0f921de74c88038826c46bbd2a123518d9d611,Web App
CVE-2023-1754,CWE-79,thorsten/phpmyfaq,d773df925cb74e874527458beed1f66f966ec491,0dc8e527c375007cd4b8dbf61f7167393a6f6e91,Web App
CVE-2023-1755,CWE-79,thorsten/phpmyfaq,2156573100fd3abf4c65270def77aed20ffc8994,49db615c300ae0f87795f20570f6f5bdccb1d2f2,Web App
CVE-2023-1756,CWE-79,thorsten/phpmyfaq,ca75f4688a8b0f14d5d0697b9f4b6ea66088f726,bbc5d4aa4a4375c14e34dd9fcad2042066fe476d,Web App
CVE-2023-1757,CWE-79,thorsten/phpmyfaq,5061e5841be6c218ebb0de0cbf7b7f195dc46d19,fecc803ab9c3e82718c4bcea7fe919d7a22ec024,Web App
CVE-2023-1758,CWE-75,thorsten/phpmyfaq,f3380f46c464d1bc6f3ded29213c79be0de8fc57,db77df888178766987398597d4f153831c62a503,Web App
CVE-2023-1759,CWE-79,thorsten/phpmyfaq,ecbd8107fe954b6be95dab315862d1caa0b94efa,a2642195e9fcb9a6f151bfaa4ff20bf1b905da2e,Web App
CVE-2023-1760,CWE-79,thorsten/phpmyfaq,56295b54062a284020fccce12a5044f9fa7d2770,671f95b0e708fc6255c02086323a2bd8e366d92d,Web App
CVE-2023-1761,CWE-79,thorsten/phpmyfaq,128ef85f8e3ab7869d3107aa4d0b6867b53391d7,ae6c1d8c3eab05d6e2227c7a9998707f4f891514,Web App
CVE-2023-1762,CWE-269,thorsten/phpmyfaq,ae6c1d8c3eab05d6e2227c7a9998707f4f891514,f3380f46c464d1bc6f3ded29213c79be0de8fc57,Web App
CVE-2023-1875,CWE-79,thorsten/phpmyfaq,dcf7dd43a3412aa951d7087b86a8b917fae2133a,f612a72494080e04947da7028340fee4493fe8a5,Web App
CVE-2023-1878,CWE-79,thorsten/phpmyfaq,e018823f8e3bca103c11e5a98b0dd469e41ed417,400d9cd988d3287515c56b2ad6343026966f1a89,Web App
CVE-2023-1879,CWE-79,thorsten/phpmyfaq,0dc8e527c375007cd4b8dbf61f7167393a6f6e91,7c7699dce20fc114c10c5f502b2b479a9a5a7280,Web App
CVE-2023-1880,CWE-79,thorsten/phpmyfaq,bbc5d4aa4a4375c14e34dd9fcad2042066fe476d,e018823f8e3bca103c11e5a98b0dd469e41ed417,Web App
CVE-2023-1882,CWE-79,thorsten/phpmyfaq,49db615c300ae0f87795f20570f6f5bdccb1d2f2,56295b54062a284020fccce12a5044f9fa7d2770,Web App
CVE-2023-1883,CWE-284,thorsten/phpmyfaq,db77df888178766987398597d4f153831c62a503,5061e5841be6c218ebb0de0cbf7b7f195dc46d19,Web App
CVE-2023-1884,CWE-79,thorsten/phpmyfaq,7f0f921de74c88038826c46bbd2a123518d9d611,d773df925cb74e874527458beed1f66f966ec491,Web App
CVE-2023-1885,CWE-79,thorsten/phpmyfaq,fecc803ab9c3e82718c4bcea7fe919d7a22ec024,ee509f26bd21fd94c90877216d16fd196c492ebf,Web App
CVE-2023-1886,CWE-294,thorsten/phpmyfaq,27eaaae16850694634ac52416a0bd38b35d7330a,53134f5e969e202f21ce82f8be056fb17c7cbbba,Web App
CVE-2023-1979,CWE-863,GoogleForCreators/web-stories-wp,ad49781c2a35c5c92ef704d4b621ab4e5cb77d68,20464eebfc608d96a9445a7255a2dcd2dfbbd519,Framework Plugin
CVE-2023-22481,CWE-532,FreshRSS/FreshRSS,075cf4c800063e3cc65c3d41a9c23222e8ebb554,c75baefe40952e6ae80aa8570c0acfc9baf7d997,Web App
CVE-2023-22727,CWE-89,cakephp/cakephp,3f463e7084b5a15e67205ced3a622577cca7a239,d229619fe2821a5fc953e76a298bedf2ec51093d,Framework
CVE-2023-22730,CWE-20,shopware/platform,4fce12096e54b2033832d9104fa2e68888c2b4e9,2b800890cdbcc62bce796bcff28b33a986de7c52,Web App
CVE-2023-22731,CWE-94,shopware/platform,89d1ea154689cb6202e0d3a0ceeae0febb0c09e1,2b800890cdbcc62bce796bcff28b33a986de7c52,Web App
CVE-2023-22733,CWE-532,shopware/platform,407a83063d7141c1a626441799c3ebef79498c07,54517d93590c911d252749895e150ab56845b323,Web App
CVE-2023-22734,CWE-20,shopware/platform,f5a95ee2bcf1e546878450963ef1d9886e59a620,b45e77c0b598b8c7dcd88808b90942c0f6f61f06,Web App
CVE-2023-23607,CWE-434,erohtar/Dasherr,445325c7cf1148a8cd38af3a90789c6cbf6c5112,e1e13b352abf61d840b886d5cac3df2dbf2687d7,Web App
CVE-2023-23617,CWE-835,OpenMage/magento-lts,494027785bdb7db53e60c11ef03c144b61cd3172,289bd4b4f53622138e3e5c2d2cef7502d780086f,Web App
CVE-2023-23924,CWE-551,dompdf/dompdf,7558f07f693b2ac3266089f21051e6b78c6a0c85,ae1ca4ad66ed01c23caa5985cd1119dfebe3692c,Library
CVE-2023-2427,CWE-79,thorsten/phpmyfaq,514f4df2ad918e69575028d58b2e33aaf536e59b,0a4980d870bac92df945f6d022726c4e3ed584ab,Web App
CVE-2023-2428,CWE-79,thorsten/phpmyfaq,0a4980d870bac92df945f6d022726c4e3ed584ab,b8f11a0406fa2897a314205f0c282fb740ec0d05,Web App
CVE-2023-2429,CWE-284,thorsten/phpmyfaq,07552f5577ff8b1e6f7cdefafcce9b2a744d3a24,de8be82dd25101ea9a905824a9c51c622500bf62,Web App
CVE-2023-24813,CWE-436,dompdf/dompdf,95009ea98230f9b084b040c34e3869ef3dccc9aa,2a8a6b80fcaa5148ace50f35a10979fe00c6a35d,Library
CVE-2023-24814,CWE-79,TYPO3/typo3,0005a6fd86ab97eff8bf2e3a5828bf0e7cb6263a,db06e6869486fd770fb41c5e0405fcc2add636c6,Web App
CVE-2023-2550,CWE-79,thorsten/phpmyfaq,20ac51594db11604a4518aacc28a51f67d4f11bf,fd2cda1f8aabbefcdd6d8caa35a6ba636f3f4161,Web App
CVE-2023-2551,CWE-98,unilogies/bumsys,86e29dd23df348ec6075f0c0de8e06b8d9fb0a9a,6a328eb5bf9dbb44329a3df82e95683b77c4730d,Web App
CVE-2023-26044,CWE-400,reactphp/http,9681f764b80c45ebfb5fe2ea7da5bd3babfcdcfd,436d84dea5ddc80112f4faf2def65a2bbcc42024,Library
CVE-2023-2752,CWE-79,thorsten/phpmyfaq,e7599d49b0ece7ceef3a4e8d334782cc3df98be8,6ed70ee19dfa56425bd6cb1f2a373ae0131ed184,Web App
CVE-2023-2753,CWE-79,thorsten/phpmyfaq,5401ab75d022932b8d5d7adaa771acf44fed18ba,a583317c861363c6ba7675b235df2abc0c7d01c2,Web App
CVE-2023-27580,CWE-916,codeigniter4/shield,ea9688dd01d100193d834117dbfc2cfabcf9ea0b,247c53f62e6096267ea941c5cfbb47aedf003927,Framework Plugin
CVE-2023-28115,CWE-502,KnpLabs/snappy,1ee6360cbdbea5d09705909a150df7963a88efd6,cef6d3fd349236312e822e99957a0fbbac3f2cba,Library
CVE-2023-28447,CWE-79,smarty-php/smarty,685662466f653597428966d75a661073104d713d,5512d645218ee27bd290447b756759071333d05c,Library
CVE-2023-28854,CWE-77,paijp/nophp,e5409aa2d441789cbb35f6b119bef97ecc3986aa,dc26abfc2d8bee71aeaf4b62f91a52d998f87cef,Framework
CVE-2023-29006,CWE-502,pluginsGLPI/order,c78e64b95e54d5e47d9835984c93049f245b579e,0fc97d5edf6c2c661cf87fe2e718d82602ad03b0,Framework Plugin
CVE-2023-2998,CWE-79,thorsten/phpmyfaq,c120070a66e6c497c328d3b6b067eebcd8ea8493,937913948cab382a38f681e0bd29c152e2f383cd,Web App
CVE-2023-2999,CWE-79,thorsten/phpmyfaq,937913948cab382a38f681e0bd29c152e2f383cd,6e8801a3081d8bcf65000261b36a1b13b84f5781,Web App
CVE-2023-30616,CWE-352,epiphyt/form-block,cf0012fa0710d906c594346ba775c5dc433a9426,b63e1f705ff79b5f9d4c8187ff49dd07861a6a97,Framework Plugin
CVE-2023-30855,CWE-22,pimcore/pimcore,f1d904094700b513c4756904fa2b1e19d08d890e,9fc674892b8b53103098b9524705074a45e7f773,Framework
CVE-2023-32066,CWE-79,anuko/timetracker,093cfe158099704ffd4a1624be217f9935e914eb,ec4d03d4c6fa87fc08c316e414ee3ef3c510db0c,Web App
CVE-2023-32073,CWE-77,WWBN/AVideo,1df4af01f80d56ff2c4c43b89d0bac151e7fb6e3,89507b853fc5a458f1668ede75250b34a62736e7,Web App
CVE-2023-32308,CWE-89,anuko/timetracker,8a7367d7f77ea697c090f5ca4e19669181cc7bcf,010a05a6e7b76d1bafb4d362ee83be548b9e8671,Web App
CVE-2023-33177,CWE-22,xibosignage/xibo-cms,1cbba380fa751a00756e70d7b08b5c6646092658,5736f5e109262dbf8c962985559321c49f2c37cf,Web App
CVE-2023-3368,CWE-78,chamilo/chamilo-lms,37be9ce7243a30259047dd4517c48ff8b21d657a,0ced3edd3bf6f23e1e83ff8ab1e89ca6793dc06b,Web App
CVE-2023-34251,CWE-94,getgrav/grav,9d01140a63c77075ef09b26ef57cf186138151a5,259e775db84b690dc43f0fa981dbdfc822c9d8bc,Web App
CVE-2023-34252,CWE-1336,getgrav/grav,244758d4383034fe4cd292d41e477177870b65ec,71bbed12f950de8335006d7f91112263d8504f1b,Web App
CVE-2023-34446,CWE-79,Combodo/iTop,e3ba826e5dfd3b724f1ee97bebfd20ded3c70b10,17d22219d23c700fd829a49f41b2e1dd7c211245,Web App
CVE-2023-34447,CWE-79,Combodo/iTop,519751faa10b2fc5b75ea4516a1b8ef13ca35b33,b99ff5e84ad9305228ceba76e04b93804f9166de,Web App
CVE-2023-34448,CWE-1336,getgrav/grav,8c2c1cb72611a399f13423fc6d0e1d998c03e5c8,9d01140a63c77075ef09b26ef57cf186138151a5,Web App
CVE-2023-3469,CWE-79,thorsten/phpmyfaq,04a0183c25dd425f4c2bfb5f75b7650b932ae278,5d4cd24aeb1c7c8c37f87205a8743cb904ac34b1,Web App
CVE-2023-3533,CWE-22,chamilo/chamilo-lms,37be9ce7243a30259047dd4517c48ff8b21d657a,0ced3edd3bf6f23e1e83ff8ab1e89ca6793dc06b,Web App
CVE-2023-3545,CWE-178,chamilo/chamilo-lms,dc7bfce429fbd843a95a57c184b6992c4d709549,3650e4463de22412b1de11962ecf6f30d0eef7d2,Web App
CVE-2023-35840,CWE-22,Studio-42/elFinder,bb9aaa7b096a1b83f2f85657c43f12131ece2891,db34731b9498c8cee0f37b029d37fc6b0652fe72,Web App
CVE-2023-36828,CWE-79,statamic/cms,c714893ad92de6e5ede17b501003441af505b30d,f806b6b007ddcf066082eef175653c5beaa96d60,Framework Plugin
CVE-2023-37269,CWE-79,wintercms/storm,186d85d8fea2cae43afc807d39f68553c24e56be,edf2087d07120d2cc0697d81cfce7cb15c99ff17,Library
CVE-2023-37897,CWE-393,getgrav/grav,71bbed12f950de8335006d7f91112263d8504f1b,8c2c1cb72611a399f13423fc6d0e1d998c03e5c8,Web App
CVE-2023-38490,CWE-776,getkirby/kirby,277b05662d2b67386f0a0f18323cf68b30e86387,7a0a2014c69fdb925ea02f30e7793bb50115e931,Web App
CVE-2023-38499,CWE-200,TYPO3/typo3,702e2debd4b28f9cdb540544565fe6a8627ccb6a,f82faf66218098ae99050e74a590215e018bdaff,Web App
CVE-2023-38500,CWE-79,TYPO3/html-sanitizer,e3026f589fef0be8c3574ee3f0a0bfbe33d7ebdb,476383a82ca8db1982f1f7b04788b7bdeccdc28d,Library
CVE-2023-3852,CWE-434,OpenRapid/rapidcms,4dff387283060961c362d50105ff8da8ea40bcbe,e0ce52452522bbccf72f3c772bb0afe3fc2969d7,Web App
CVE-2023-39343,CWE-204,sulu/sulu,5f6c98ba030b2005793e2dc647cc938937ea889b,7c58c064370cb9866a3bdb13465ac88fe923e387,Framework
CVE-2023-39518,CWE-79,fobybus/social-media-skeleton,6765d1109016e1f1d707ef47917927c7704e6428,ac3aa87e56ac3619384644b631f086c0196d5c19,Web App
CVE-2023-40033,CWE-918,flarum/framework,d1059c1cc79fe61f9538f3da55e8f42abbede570,777c304ab77a20dca6e9a4fbfb41cdffef5dadc9,Framework
CVE-2023-4006,CWE-1236,thorsten/phpmyfaq,03946eca488724251eaed8d9d36fed92e6d8fd22,f753e9c27dfef96a0d33501d9a04b80e36c0f4d1,Web App
CVE-2023-4007,CWE-79,thorsten/phpmyfaq,40eb9685198128908e83c2bef4c228751fd43a0e,e16daf99c28b47a205f74004681f3e2e6a842723,Web App
CVE-2023-40172,CWE-352,fobybus/social-media-skeleton,344d798e82d6cc39844962c6d3cb2560f5907848,9c21c11fa318b08423bca03971822bc4fa881874,Web App
CVE-2023-40173,CWE-522,fobybus/social-media-skeleton,344d798e82d6cc39844962c6d3cb2560f5907848,9c21c11fa318b08423bca03971822bc4fa881874,Web App
CVE-2023-40174,CWE-613,fobybus/social-media-skeleton,99738b2cc5efb6a5739161c931daa43f99431e5a,a652e1d7bafc694b217cefc434e2d9c76f7a5ed9,Web App
CVE-2023-41330,CWE-502,KnpLabs/snappy,d3b742d61a68bf93866032c2c0a7f1486128b67e,409ec35b50e8d43d65d31f219398d57f8dc78b4c,Library
CVE-2023-41336,CWE-20,symfony/ux-autocomplete,fabcb2eee14b9e84a45b276711853a560b5d770c,d562b800de8a69dde4b4fbb372b3e7a1d21fcdd8,Framework Plugin
CVE-2023-41879,CWE-330,OpenMage/magento-lts,2a2a2fb504247e8966f8ffc2e17d614be5d43128,621f21fa8bb92e6e86758c172ea49420d01ec7f1,Web App
CVE-2023-41884,CWE-89,ZoneMinder/zoneminder,677f6a31551f128554f7b0110a52fd76453a657a,3f95e04ede748982f7872396df88b849fd917317,Web App
CVE-2023-4195,CWE-98,cockpit-hq/cockpit,800c05f1984db291769ffa5fdfb1d3e50968e95b,652993286d3351e097cf767b07b2f912aae60e17,Web App
CVE-2023-4197,CWE-20,Dolibarr/dolibarr,0ed6a63fb06be88be5a4f8bcdee83185eee4087e,119f6b6a7ff696d49376b5e418e99a436130b307,Web App
CVE-2023-4220,CWE-434,chamilo/chamilo-lms,3b487a55076fb06f96809b790a35dcdd42f8ec49,385a755ae85abee9868b116d98ec64f58a2c00be,Web App
CVE-2023-4221,CWE-78,chamilo/chamilo-lms,ed72914608d2a07ee2eb587c1a654480d08201db,6f32625a012d5de2dfe8edbccb4ed14a85e310d4,Web App
CVE-2023-4222,CWE-78,chamilo/chamilo-lms,ed72914608d2a07ee2eb587c1a654480d08201db,6f32625a012d5de2dfe8edbccb4ed14a85e310d4,Web App
CVE-2023-4372,CWE-79,litespeedtech/lscache_wp,95a407d9f192b37ac6cf96d2aa50f240e3e6b2d7,0df644991b1f2b75640a68e5ad4db71153517266,Framework Plugin
CVE-2023-43770,CWE-79,roundcube/roundcubemail,e92ec206a886461245e1672d8530cc93c618a49b,ac169c87084458be3f623d3db89b138139b0998f,Web App
CVE-2023-44393,CWE-80,Piwigo/Piwigo,cc99c0f1e967c5f1722a0cce30ff42374a7bbc23,09890487cd9f5d625f1d63425c44d435f8574400,Web App
CVE-2023-44394,CWE-200,mantisbt/mantisbt,65c44883f9d24f3ccef066fb523c93d8fdd7afc1,2cf945b1c354f284bd898878faafd28658ffe5f1,Web App
CVE-2023-4448,CWE-640,OpenRapid/rapidcms,4dff387283060961c362d50105ff8da8ea40bcbe,e0ce52452522bbccf72f3c772bb0afe3fc2969d7,Web App
CVE-2023-45824,CWE-200,oroinc/platform,cf94df7595afca052796e26b299d2ce031e289cd,fb940cc72c1c9669fb0694c2d2e7c7d0181e0ed1,Framework
CVE-2023-45826,CWE-89,Leantime/leantime,be75f1e0f311d11c00a0bdc7079a62eef3594bf0,fa5fa3c1b77fce33be702bc1f41084c9f68d1b7e,Web App
CVE-2023-46240,CWE-209,codeigniter4/CodeIgniter4,423569fc31e29f51635a2e59c89770333f0e7563,407c108fd9ceac9d6d07792f0e24cb3a32793945,Framework
CVE-2023-46726,CWE-74,glpi-project/glpi,42ba2b031bec0b3889317db25f3adf9080fc11b2,ee2d674481ebef177037e8e14d35c9455b5cfd46,Web App
CVE-2023-46730,CWE-918,Intermesh/groupoffice,99205535e8cec6592fd7f1469837926f27c72d50,34ed96dd59bc99b6e4295e662df42fa8b295f4bd,Web App
CVE-2023-46733,CWE-384,symfony/symfony,7467bd7e3f888b333102bc664b5e02ef1e7f88b9,d3afe420a71752142c11fc14f290b957a702751c,Framework
CVE-2023-46734,CWE-79,symfony/symfony,5d095d5feb1322b16450284a04d6bb48d1198f54,d4a701096401ff6eaab32cbc5428767205b1c220,Framework
CVE-2023-46735,CWE-79,symfony/symfony,8128c302430394f639e818a7103b3f6815d8d962,5bff8c5d975de8099aec2238282e1f98391faad1,Framework
CVE-2023-47125,CWE-79,TYPO3/html-sanitizer,b8f90717251d968c49dc77f8c1e5912e2fbe0dff,67876f6fec6ee5b6ea30d920088bf1487ab7afb6,Library
CVE-2023-47126,CWE-200,TYPO3/typo3,1a735dac01ec7b337ed0d80c738caa8967dea423,39f13b77b1942df3ad175013091d083b8deefe47,Web App
CVE-2023-47127,CWE-302,TYPO3/typo3,535dfbdc54fd5362e0bc08d911db44eac7f64019,1a735dac01ec7b337ed0d80c738caa8967dea423,Web App
CVE-2023-47129,CWE-434,statamic/cms,098ef8024d97286ca501273c18ae75b646262d75,36d8a5c0439d5897aed5044658e79517f0b878fc,Framework Plugin
CVE-2023-47130,CWE-502,yiisoft/yii,37142be4dc5831114a375392e86d6450d4951c06,6d8e86730d8fed215ef76fe0fba799ed25e7775d,Framework
CVE-2023-47621,CWE-434,duncanmcclean/guest-entries,a8e17b4413bfbbc337a887761a6c858ef1ddb4da,3230046f887be7ab8c895e47394e3ae047619fa3,Framework Plugin
CVE-2023-48217,CWE-94,statamic/cms,4c6fe041e2203a8033e5949ce4a5d9d6c0ad2411,334ebc1810b2e25c20d1cd47f058caf06f1b0ae2,Framework Plugin
CVE-2023-48294,CWE-200,librenms/librenms,489978a923ed52aa243d3419889ca298a8a6a7cf,11903150c82c77118d82715ebc26bf743d8e5178,Web App
CVE-2023-48295,CWE-79,librenms/librenms,faf66035ea1f4c1c4f34559b9d0ed40ee4a19f90,3768e59448d241f5ec1bfc9d017bf0178346367b,Web App
CVE-2023-48296,CWE-200,oroinc/orocommerce,41c526498012d44cd88852c63697f1ef53b61db8,e11920b1e357841957151a34cf7334b49953b8dc,Web App
CVE-2023-48300,CWE-79,epiphyt/embed-privacy,f80929992b2a5a66f4f4953cd6f46cc227154a5c,7cd58f6a271383bac75418888f56406ba570bd28,Library
CVE-2023-48655,CWE-116,MISP/MISP,158c8b2f788b75e0d26e9249a75e1be291e59d4b,affb618eaaa20992d7f50fa8597ecaa5e9cb21d6,Web App
CVE-2023-48707,CWE-312,codeigniter4/shield,f77c6ae20275ac1245330a2b9a523bf7e6f6202f,7d414230d4b32dbffdc78045e0e8c305f2846230,Framework Plugin
CVE-2023-48708,CWE-532,codeigniter4/shield,7e84c3fb3411294f70890819bfe51781bb9dc8e4,f77c6ae20275ac1245330a2b9a523bf7e6f6202f,Framework Plugin
CVE-2023-48710,CWE-552,Combodo/iTop,3b2da39469f7a4636ed250ed0d33f4efff38be26,fc22d912322b4fe4e1bf5efcfa1d144842d40923,Web App
CVE-2023-49086,CWE-79,Cacti/cacti,6ec01c8b2983bf4fcb86f8c647655f74090b5be9,c0ba9af41482ab2e1330f8e4b4fbc08e466ea106,Web App
CVE-2023-49087,CWE-345,simplesamlphp/xml-security,f509e3083dd7870cce5880c804b5122317287581,f9029fcbcca731136dab58c687e3a55b68c962ce,Library
CVE-2023-50251,CWE-674,dompdf/php-svg-lib,88163cbe562d9b391b3a352e54d9c89d02d77ee0,4b43073f39bffbe2c52a61aebd591461669e3699,Library
CVE-2023-50252,CWE-15,dompdf/php-svg-lib,08ce6a96d63ad7216315fae34a61c886dd2dc030,88163cbe562d9b391b3a352e54d9c89d02d77ee0,Library
CVE-2023-50262,CWE-674,dompdf/dompdf,41cbac16f3cf56affa49f06e8dae66d0eac2b593,e8d2d5e37e8b0b30f0732a011295ab80680d7e85,Library
CVE-2023-51651,CWE-22,aws/aws-sdk-php,aebc9f801438746ac4ade327551576cb75f635f2,3daedce00e450411630528245d83f734651b5dda,Library
CVE-2023-51700,CWE-502,jamieblomerus/WP-Mobile-BankID-Integration,8251c6298a995ccf4f26c43f03ed11a275dd0c5f,bbf47a1b99b1aa3462af0455dd53bcb5375fb2f6,Framework Plugin
CVE-2023-5227,CWE-434,thorsten/phpmyfaq,abf52487422ce47195c8a80bd904a7af39f60297,baa93e0a7b7f00fb99b378cbeccfac79b02aa890,Web App
CVE-2023-52892,CWE-436,phpseclib/phpseclib,6cd6e8ceab9f2b55c8cd81d2192bf98cbeaf4627,b1bd715445f2ebefa97f5a14bab932993a539843,Library
CVE-2023-5316,CWE-79,thorsten/phpmyfaq,332d2e4a83251d406ca58dd11c27c598673aa5fa,95ed9b20557ed930d4eed1f3a6db713416f31131,Web App
CVE-2023-5317,CWE-79,thorsten/phpmyfaq,ec551bdf1566ede1e55f289888c446f877ad9a83,4095717cf6dfaae3150b6ab5e04b70a5e7083c9b,Web App
CVE-2023-5319,CWE-79,thorsten/phpmyfaq,95ed9b20557ed930d4eed1f3a6db713416f31131,abf52487422ce47195c8a80bd904a7af39f60297,Web App
CVE-2023-5320,CWE-79,thorsten/phpmyfaq,e92369543959772adcdab4f36c837faa27490346,66f15882273daa071fc4b8b4fa4dbb8d00b62f84,Web App
CVE-2023-5631,CWE-79,roundcube/roundcubemail,6ee6e7ae301e165e2b2cb703edf75552e5376613,d08d1678847c93315d3f0883725deb0c37c2f7df,Web App
CVE-2023-5793,CWE-79,flusity/flusity-CMS,81252bc764e1de2422e79e36194bba1289e7a0a5,b06ddaa335da661067f8860b4db572a85c12beac,Web App
CVE-2023-5810,CWE-79,flusity/flusity-CMS,6943991c62ed87c7a57989a0cb7077316127def8,81252bc764e1de2422e79e36194bba1289e7a0a5,Web App
CVE-2023-5811,CWE-79,flusity/flusity-CMS,6943991c62ed87c7a57989a0cb7077316127def8,81252bc764e1de2422e79e36194bba1289e7a0a5,Web App
CVE-2023-5835,CWE-79,hu60t/hu60wap6,a1cd9f12d7687243bfcb7ce295665acb83b9174e,fca7cd04362f098017c5a89e2d15ba43bc3b95cd,Web App
CVE-2023-5863,CWE-79,thorsten/phpmyfaq,97e813dcd2022bd10a8770569a8b02591716365f,d0d66bb4d34ab1cbfc24f5e8e2b6f0b244e45600,Web App
CVE-2023-5864,CWE-79,thorsten/phpmyfaq,b3e5a053b59dcc072d76a55d6ce0311ea30174fa,8b14f8c1f097480d2013a0f78fb198e008d9bf5a,Web App
CVE-2023-5865,CWE-613,thorsten/phpmyfaq,5f43786f52c3d517e7665abd25d534e180e08dc5,62b9ef1e244ac19b2e560fa58183e512a38381c7,Web App
CVE-2023-5866,CWE-614,thorsten/phpmyfaq,fdacff14acd5e69841068f0e32b59e2d1b1d0d55,5f067fee8bed3ecfb541cd148da98f103b21a644,Web App
CVE-2023-5867,CWE-79,thorsten/phpmyfaq,5310cb8c37dc3a5c5aead0898690b14705c433d3,4dc881a86275f97ea4e7852d8453fdb3fe1ee5df,Web App
CVE-2023-5917,CWE-79,phpbb/phpbb,ccf6e6c255d38692d72fcb613b113e6eaa240aac,8fe3a97a1a77b9e8adabc12cfe411830cca761d0,Web App
CVE-2023-6848,CWE-77,kalcaddle/kodbox,63a4d5708d210f119c24afd941d01a943e25334c,8961706710030668ce34b35b2f0d4ef5b518d62a,Web App
CVE-2023-6849,CWE-918,kalcaddle/kodbox,63a4d5708d210f119c24afd941d01a943e25334c,8961706710030668ce34b35b2f0d4ef5b518d62a,Web App
CVE-2023-6850,CWE-434,kalcaddle/KodExplorer,5cf233f7556b442100cf67b5e92d57ceabb126c6,dfb3597ca4aabf662a0e5f860d4f420fb4e390a4,Web App
