CVE ID,CWE Type,Current Commit,Previous Commit
CVE-2024-25641,CWE-20: Improper Input Validation,https://github.com/Cacti/cacti,eff35b0ff26cc27c82d7880469ed6d5e3bef6210,fd93c6e47651958b77c3bbe6a01fff695f81e886
CVE-2024-41811,CWE-352: Cross-Site Request Forgery (CSRF),https://github.com/Icinga/ipl-web,492336fdb57a5bb0881ed642ab36f5841337571e,6dd227637cefa28978ac71e3420430b5e53d2ea8
CVE-2024-41109,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/pimcore/admin-ui-classic-bundle,afa10bff2f8bfe9c8af7b6b75885bc403f6984f0,7cad2aa699dc350fcdb1d31161adc3661dab91af
CVE-2024-47527,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librenms/librenms,36b38a50cc10d4ed16caab92bdc18ed6abac9685,f259edc19b9f0ccca484c60b1ba70a0bfff97ef5
CVE-2024-47528,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librenms/librenms,d959bf1b366319eda16e3cd6dfda8a22beb203be,36b38a50cc10d4ed16caab92bdc18ed6abac9685
CVE-2024-47523,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librenms/librenms,ee1afba003d33667981e098c83295f599d88439c,7620d220e48563938d869da7689b8ac3f7721490
CVE-2024-47524,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librenms/librenms,d3b51560a8e2343e520d16e9adc72c6951aa91ee,ce89f5b4101ca85f9721adfff970bc309fcb4660
CVE-2024-47069,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/oveleon/contao-cookiebar,1d57470be5878f66d5e1e23f624dd387564b9b8d,cff5f475fa30cdc3572c635ecf9a676f77e153bc
CVE-2024-47617,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/sulu/sulu,a5a5ae555d282e88ff8559d38cfb46dea7939bda,bdb9835edca4023d4da571ff7d2539a9cb254bd1
CVE-2024-47823,CWE-20: Improper Input Validation,https://github.com/livewire/livewire,70503b79f5db75a1eac9bf55826038a6ee5a16d5,14e1eac231688e2f8aa228e69424cbe9ab1d5a94
CVE-2024-47815,CWE-80: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),https://github.com/miraheze/IncidentReporting,43896a47de4e05ac94ec0472c220da944da16c5c,9656e04dc1a6ee8914d9b29640aa8d4bd514a4ee
CVE-2024-47765,CWE-80: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),https://github.com/jgniecki/MinecraftMotdParser,b0ab9d68a964cd3d74977f39a9e7af0a94509f7c,0412f68eeb91729a00444a8d6c00c45623884aa5
CVE-2024-47186,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/filamentphp/filament,df7989352464d08eda5837ef50f9997fad902316,2f77c665f4d566b965c079fbbac68142129fbb30
CVE-2024-47184,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/ampache/ampache,7e64d140dafcbe0d61f1a07e94486f6ed67932d6,dd300e872f4afa525ecdae1148c1d04ffe554e2a
CVE-2024-47618,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/sulu/sulu,ca72f75eebe41ea7726624d8aea7da6c425f1eb9,3485e155547fa466aec58d729e06a791acf88ee3
CVE-2024-47536,CWE-80: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),https://github.com/StarCitizenTools/mediawiki-skins-Citizen,717d16af35b10dab04d434aefddbf991fc8c168c,82539eba4b8509fc532a46a04f0d46f350cb81ef
CVE-2024-47525,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librenms/librenms,7620d220e48563938d869da7689b8ac3f7721490,0643bb5574dc09e62a5a7ac3affbbd6ece5c5005
CVE-2024-47526,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librenms/librenms,f259edc19b9f0ccca484c60b1ba70a0bfff97ef5,6af12dbc45073ab99ad6ba17babfd949c9de2855
CVE-2024-32877,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/yiisoft/yii2,f7baab16e79f2369d4838ab5653c3c07ecf26615,628d406bfafb80fc32147837888c0057d89a021e
CVE-2024-32461,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/librenms/librenms,d29201fce134347f891102699fbde7070debee33,d7737b9889e145b72c414fd5218b63d29212f41e
CVE-2024-32890,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librespeed/speedtest,3937b940e80b734acae36cd41a2a31819593e728,8be8aba5ed57742ac32414022147cf1c8bd94651
CVE-2024-32479,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librenms/librenms,19344f0584d4d6d4526fdf331adc60530e3f685b,49f82692629d3be7077cbe16736b282748885b10
CVE-2024-32981,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/silverstripe/silverstripe-framework,b8d20dc9d531550e06fd7da7a0eafa551922e2e1,c13ec34113737626058b8b68792c9e8c527dba5e
CVE-2024-32480,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/librenms/librenms,83fe4b10c440d69a47fe2f8616e290ba2bd3a27c,36dc9d3c052f32cd1534c63be461c60cdc16ebde
CVE-2024-36123,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/StarCitizenTools/mediawiki-skins-Citizen,4a43280242f33e54643087da4a7f40970d2640c9,c11fbf67a99366d5a40ef880469b222679e3b475
CVE-2024-36399,CWE-639: Authorization Bypass Through User-Controlled Key,https://github.com/kanboard/kanboard,b6703688aac8187f5ea4d4d704fc7afeeffeafa7,f9260b7e8a49cfc626324e45f8b0f109e722dd4d
CVE-2024-36119,CWE-312: Cleartext Storage of Sensitive Information,https://github.com/statamic/cms,0b804306c96c99b81755d5bd02df87ddf392853e,725d9cff8b727e271edbc461d93f7695e4cf9dcd
CVE-2024-23646,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/pimcore/admin-ui-classic-bundle,363afef29496cc40a8b863c2ca2338979fcf50a8,8a1361c067fb62a5ce38f36c47aa32d2a39825a7
CVE-2024-23336,CWE-918: Server-Side Request Forgery (SSRF),https://github.com/mybb/mybb,d6a96019025de9149014e06b1df252e6122e5630,450259e501b94c9d483efb167cb2bf875605e111
CVE-2024-23830,CWE-74: Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),https://github.com/mantisbt/mantisbt,7055731d09ff12b2781410a372f790172e279744,2e1c81483a6caab275c3c39ddfa0cf3cb114c75e
CVE-2024-40645,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/FOGProject/fogproject,9469606a18bf8887740cceed6593a2e0380b5e0c,2413bc034753c32799785e9bf08164ccd0a2759f
CVE-2024-40624,CWE-502: Deserialization of Untrusted Data,https://github.com/torrentpier/torrentpier,ed37e6e522f345f2b46147c6f53c1ab6dec1db9e,e4b93796f326e2e32213c2b51a60321ecb9f6018
CVE-2024-0787,CWE-307: Improper Restriction of Excessive Authentication Attempts,https://github.com/phpipam/phpipam,55c2056068be9f1359e967fcff64db6b7f4d00b5,3b5a825bd8f251848b1f8f4c829af9cf5c2364b4
CVE-2019-3557,CWE-125: Out-of-bounds Read,https://github.com/facebook/hhvm,6e4dd9ec3f14b48170fc45dc9d13a3261765f994,50a1c8c05ef3955fbd0087f2028c7eb8e47063e1
CVE-2019-1010062,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/pluck-cms/pluck,09f0ab871bf633973cfd9fc4fe59d4a912397cf8,cad5f633d7a7b5ba7e1bab773f4dbb506ca36c08
CVE-2019-16780,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/WordPress/wordpress-develop,505dd6a20b6fc3d06130018c1caeff764248c29e,b1975463dd995da19bb40d3fa0786498717e3c53
CVE-2019-16774,CWE-94: Improper Control of Generation of Code ('Code Injection'),https://github.com/PHPSocialNetwork/phpfastcache,c4527205cb7a402b595790c74310791f5b04a1a4,afb1d158aee1eaa07857909d43f6ce3570b82a30
CVE-2019-25156,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/dstar2018/agency-code-repo,975b56953efabb434519d9feefcc53685fb8d0ab,8f2b612763510f008790264b5157c13b14dc66a7
CVE-2019-25092,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/Nakiami/mellivora,e0b6965f8dde608a3d2621617c05695eb406cbb9,66df66cbba1c7d8e9884fc9abfd6990db289be58
CVE-2019-25098,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/soerennb/extplorer,b8fcb888f4ff5e171c16797a4b075c6c6f50bf46,95c4cf7a7f1c8f96ffc5d00df0f8dd31c5550338
CVE-2019-25086,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/IET-OU/open-media-player,3f39f2d68d11895929c04f7b49b97a734ae7cd1f,6ea6528081308d157f635f9c4ac3a10aa58c0270
CVE-2019-25099,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/Arthmoor/QSF-Portal,ea4f61e23ecb83247d174bc2e2cbab521c751a7d,b109e682b9f16353a5ae44fba8c020aa4d9015f1
CVE-2019-25105,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/lgommans/dro.pm,fa73c3a42bc5c246a1b8f815699ea241aef154bb,31ecf08e90bd6c1cd765da5495610dc447bfeef9
CVE-2019-25100,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/happyman/twmap,babbec79b3fa4efb3bd581ea68af0528d11bba0c,f13a8d1cde78d9ffe8ae925921e89ee9edce626f
CVE-2019-25159,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/mpedraza2020/IESMONTEROSOINTRANET,678190bee1dfd64b54a2b0e88abfd009e78adce8,5e627496305d1854ae95af3ba9ae4bb20de830fe
CVE-2017-20169,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/GGGGGGGG/ToN-MasterServer,3a4c7e6d51bf95760820e3245e06c6e321a7168a,a2ed9d44084c7b8f60c07ffe42ef65f5a2d939b2
CVE-2017-20195,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/LUNAD3v/areaload,264813c546dba03989ac0fc365f2022bf65e3be2,1a1103182ed63a06dde63d1712f3262eda19c3ec
CVE-2017-20176,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/ciubotaru/share-on-diaspora,fb6fae2f8a9b146471450b5b0281046a17d1ac8d,9e865150838ce20a58fd7214c2c054460c6718cb
CVE-2017-20173,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/AlexRed/contentmap,dd265d23ff4abac97422835002c6a47f45ae2a66,280fffc29385e1d5c4957f80e7b218d3ead73885
CVE-2017-20158,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/vova07/yii2-fileapi-widget,c00d1e4fc912257fca1fce66d7a163bdbb4c8222,a392ab7d9c6fb429b28e1ce5a04b4d1cfd75cf89
CVE-2017-20170,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/ollpu/parontalli,6891bb2dec57dca6daabc15a6d2808c8896620e5,422be98d34b6b21fb0c33a895fd4238628e996e2
CVE-2017-20187,CWE-74: Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),https://github.com/floriangaerber/Magnesium-PHP,500d340e1f6421007413cc08a8383475221c2604,09fe824c3e4d8ad970e6546aeae55cbe194a3791
CVE-2017-20178,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/Codiad/Codiad,517119de673e62547ee472a730be0604f44342b5,6e2ff815f1a6267fb33ee69f6bfe6dc24adfc3b9
CVE-2017-20164,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://github.com/symbiote/silverstripe-seed,b065ebd82da53009d273aa7e989191f701485244,573d695aa7ed4d68c70cc3d2de3728051b4b495d
CVE-2017-20175,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/DaSchTour/matomo-mediawiki-extension,681324e4f518a8af4bd1f93867074c728eb9923d,ceadbc69a175422d9523a13241dd45dbd2d609b4
CVE-2017-20157,CWE-918: Server-Side Request Forgery (SSRF),https://github.com/Ariadne-CMS/arc-web,1feb1cc11e6c9f218408f15f53f537ea0d788656,615c841a0cd1068758512cd218bab0f91f254b01
CVE-2017-20168,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/jfm-so/piWallet,b420f8c4cbe7f06a34d1b05e90ee5cdfe0aa83bb,c8adf52f828db3bf4ae9e7784eaa1ab3d0f891dc
CVE-2017-20185,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/fuzzymannerz/swmp,792bcab637cb8c3bd251d8fc8771512c5329a93e,34752b3b26fe9c292a2515d3bf45cb7b84234642
CVE-2017-20163,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/RedSnapper/NView,cbd255f55d476b29e5680f66f48c73ddb3d416a8,f3fe365f50aa05f637d34b9bb5043d0d78eb994b
CVE-2017-20152,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/aerouk/imageserve,bd23c784f0e5cb12f66d15c100248449f87d72e2,2ac3cd4f90b4df66874fab171376ca26868604c4
CVE-2010-10010,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/StarsAlliance/PsychoStats,5d3b7311fd5085ec6ea1b1bfa9a05285964e07e4,fa17054b742815a6f80f791b02b0256aec8fbe6c
CVE-2010-10007,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/lierdakil/click-reminder,41213b660e8eb01b22c8074f06208f59a73ca8dc,293192351cf4fc9fd3d0af2caff8434a5cbecec4
CVE-2010-10008,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/simplesamlphp/simplesamlphp-module-openidprovider,8365d48c863cf06ccf1465cc0a161cefae29d69d,d4bbc9c3f6031ab7525fdea7278c5fb6c859cabc
CVE-2010-10002,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/simplesamlphp/simplesamlphp-module-openid,d652d41ccaf8c45d5707e741c0c5d82a2365a9a3,1b9ea153c6d005ba214fca5f573235702af0c8ed
CVE-2010-10004,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/simplesamlphp/simplesamlphp-module-infocard,f6bfea49ae16dc6e179df8306d39c3694f1ef186,429c8d791836b49264349615453b8f71b6573726
CVE-2025-21622,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/MacWarrior/clipbucket-v5,22329c4675e82c7c95e74024ba247f837ac9e00b,fd093b886a451cba0f43ae893c208a232deefaa6
CVE-2025-21623,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/MacWarrior/clipbucket-v5,75d663f010cd8569eb9e278f030838174fb30188,22329c4675e82c7c95e74024ba247f837ac9e00b
CVE-2025-21617,CWE-338: Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG),https://github.com/guzzle/oauth-subscriber,92b619b03bd21396e51c62e6bce83467d2ce8f53,4e4d67274a6cb4db77a2db493aad16894fb72c47
CVE-2025-21612,CWE-80: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),https://github.com/StarCitizenTools/mediawiki-extensions-TabberNeue,d8c3db4e5935476e496d979fb01f775d3d3282e6,91105aa3388c77b80e4dd8ffa4143c38df6da6a8
CVE-2025-21624,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/MacWarrior/clipbucket-v5,893bfb0f1236c4a59b5e2843ab8d27a1e491b12b,75d663f010cd8569eb9e278f030838174fb30188
CVE-2025-26520,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/Cacti/cacti,7fa60c03ad4a69c701ac6b77c85a8927df7acd51,94526a92b96c01848748602977819cd403932f0a
CVE-2025-22615,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,61ae1c3bec3c76e039f5ef48bc46cea30562192e,420b88e7aceed53c42e9eff7d21beee8465f93b8
CVE-2025-22619,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,f1233c30f00398f7a02fd9dd9cd46fb35098f2a4,f3b1cd90e33b790b6b2049c69d22c6d50fe965a1
CVE-2025-22605,CWE-78: Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),https://github.com/coollabsio/coolify,353245bb7de9680f238bae30443af1696bc977b0,f9411bf0edb1a34ebe625cfecd28cb5743111bf3
CVE-2025-22613,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,d47412372d94dc3ca26e6416b8315895c61224fa,cdb8e8466f35f60d32e3b1bd78f01387b3776ca4
CVE-2025-22131,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/PHPOffice/PhpSpreadsheet,4088381ccfaf241d7d42c333de0dc8c98e338743,51b1d1c3a2d2aa71f18cec8e653ad812a4b13621
CVE-2025-22132,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/nilsonLazarin/WeGIA,330f641db43cfb0c8ea8bb6025cc0732de4d4d6b,f2cdf788d655e9643dc8d1474ea1b90fc91e69a3
CVE-2025-22133,CWE-94: Improper Control of Generation of Code ('Code Injection'),https://github.com/nilsonLazarin/WeGIA,a08f04de96d3caec85496d7a89a5b82d1960d9dd,21176917cd63e0bf7c55676a0b090a954b718753
CVE-2025-22614,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,8eb446f132ceba002559da2fd8745386096d494e,0d81074c6fc0470373ecc85738f47b83357a0a7e
CVE-2025-22616,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,1825e235aa4ab1b8b641a02c3ec8bc32ea7a8433,d358e6807ef13bf59d1676bcfea7a5e0ceab73e0
CVE-2025-22145,CWE-98: Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),https://github.com/briannesbitt/Carbon,129700ed449b1f02d70272d2ac802357c8c30c58,f01cfa96468f4c38325f507ab81a4f1d2cd93cfe
CVE-2025-22618,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,f3b1cd90e33b790b6b2049c69d22c6d50fe965a1,44a531a6b7ef760c4a26659e9ad0337a3f1661d6
CVE-2025-22617,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,35d374736cec39082ed297bb3cd55fa6286050ad,5a1cd3ff5d3f7607d2b17861a7b0879d303c7146
CVE-2025-24374,CWE-74: Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),https://github.com/twigphp/Twig,38576b12f05df3cc871bf68f39ccb46b418334a3,b63863709ca65c543f81e96908e81710a7177f16
CVE-2025-24367,CWE-144: Improper Neutralization of Line Delimiters,https://github.com/Cacti/cacti,c7e4ee798d263a3209ae6e7ba182c7b65284d8f0,096a4035c0cf3df505e20237256cc43ede740272
CVE-2025-24017,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/YesWiki/yeswiki,c1e28b59394957902c31c850219e4504a20db98b,8355e20b900e032f188e1dba5d50313237fa2322
CVE-2025-24368,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/Cacti/cacti,c7e4ee798d263a3209ae6e7ba182c7b65284d8f0,096a4035c0cf3df505e20237256cc43ede740272
CVE-2025-24019,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/YesWiki/yeswiki,3ddd833d22703caf9025659eb174f7765df7147c,9edbd9a52e8995a9b5d2bb32c05c1158a609a640
CVE-2025-24020,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://github.com/LabRedesCefetRJ/WeGIA,89d98bf074cebf6c4ed95fca6f64e325c0b1d2f0,ada58bdb49467df92fe61e82ef676e4a12e6c038
CVE-2025-24013,CWE-436: Interpretation Conflict,https://github.com/codeigniter4/CodeIgniter4,5f8aa24280fb09947897d6b322bf1f0e038b13b6,119330c56f764d65d1f69cf7fc4b2a9a62561ba2
CVE-2025-24018,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/YesWiki/yeswiki,c1e28b59394957902c31c850219e4504a20db98b,8355e20b900e032f188e1dba5d50313237fa2322
CVE-2025-25287,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/lakejason0/mediawiki-skins-Lakeus,fb79928f06efa47677fff27e0f4755eb32b1c8d9,82ad2cd341f85b814a6a0f37969e6210ebf2521d
CVE-2025-23033,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,e6bfae095258e1200192f15bea68a933e9f310b9,f35910cb8b9205a6f038ef1e8b3413ea8eee850b
CVE-2025-23037,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,3e4d5a3302164617314edfd6dfdef063dc255cbd,e6bfae095258e1200192f15bea68a933e9f310b9
CVE-2025-23031,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,f35910cb8b9205a6f038ef1e8b3413ea8eee850b,8eb446f132ceba002559da2fd8745386096d494e
CVE-2025-23038,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,0d81074c6fc0470373ecc85738f47b83357a0a7e,ef1f9f4e9e7bea2f49b01f850c7fac48525faba9
CVE-2025-23220,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/LabRedesCefetRJ/WeGIA,1739e1589948a207b8a82b9bfe078cb826d420de,7465f785651c0cff65059bba96b015ab54235de4
CVE-2025-23210,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/PHPOffice/PhpSpreadsheet,cde2926a9e2baf146783f8fd1771bbed7d1dc7b3,ed66270d9c29c69340bd19b174229947fbe5cdac
CVE-2025-23219,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/LabRedesCefetRJ/WeGIA,ae9c859006143bd0087b3e6e48a0677e1fff5c7e,1739e1589948a207b8a82b9bfe078cb826d420de
CVE-2025-23218,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/LabRedesCefetRJ/WeGIA,7465f785651c0cff65059bba96b015ab54235de4,1ac0d0701ad93103482374e8092ad1a5ab15d3fc
CVE-2025-23034,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,8a37021417d9c55e61392b3cc52baa3c73102bab,782080f7c68abc8ab870bcd19ec909ef0bea0e7b
CVE-2025-23035,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,673d7a36baebb1a0093f421cfd51e3df8a55c84a,09affa8ae0dc5f385907137302f7e3d4636147b0
CVE-2025-23036,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,8369b75f88e64916151e5413a8b7d517d438d7a9,35d374736cec39082ed297bb3cd55fa6286050ad
CVE-2025-23032,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,09affa8ae0dc5f385907137302f7e3d4636147b0,8a37021417d9c55e61392b3cc52baa3c73102bab
CVE-2025-23030,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/LabRedesCefetRJ/WeGIA,420b88e7aceed53c42e9eff7d21beee8465f93b8,f1233c30f00398f7a02fd9dd9cd46fb35098f2a4
CVE-2025-0474,CWE-918: Server-Side Request Forgery (SSRF),https://github.com/invoiceninja/invoiceninja,2a9bf353b432d7060e85487b617151ecbc36247d,97ae948618230c1812f3223b80bf22dcb0382dc5
CVE-2023-5319,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,95ed9b20557ed930d4eed1f3a6db713416f31131,abf52487422ce47195c8a80bd904a7af39f60297
CVE-2023-5863,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,97e813dcd2022bd10a8770569a8b02591716365f,d0d66bb4d34ab1cbfc24f5e8e2b6f0b244e45600
CVE-2023-5810,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/flusity/flusity-CMS,6943991c62ed87c7a57989a0cb7077316127def8,81252bc764e1de2422e79e36194bba1289e7a0a5
CVE-2023-5864,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,b3e5a053b59dcc072d76a55d6ce0311ea30174fa,8b14f8c1f097480d2013a0f78fb198e008d9bf5a
CVE-2023-5866,CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute,https://github.com/thorsten/phpmyfaq,fdacff14acd5e69841068f0e32b59e2d1b1d0d55,5f067fee8bed3ecfb541cd148da98f103b21a644
CVE-2023-5793,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/flusity/flusity-CMS,81252bc764e1de2422e79e36194bba1289e7a0a5,b06ddaa335da661067f8860b4db572a85c12beac
CVE-2023-5316,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,332d2e4a83251d406ca58dd11c27c598673aa5fa,95ed9b20557ed930d4eed1f3a6db713416f31131
CVE-2023-5320,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,e92369543959772adcdab4f36c837faa27490346,66f15882273daa071fc4b8b4fa4dbb8d00b62f84
CVE-2023-5867,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,5310cb8c37dc3a5c5aead0898690b14705c433d3,4dc881a86275f97ea4e7852d8453fdb3fe1ee5df
CVE-2023-5811,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/flusity/flusity-CMS,6943991c62ed87c7a57989a0cb7077316127def8,81252bc764e1de2422e79e36194bba1289e7a0a5
CVE-2023-5631,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/roundcube/roundcubemail,6ee6e7ae301e165e2b2cb703edf75552e5376613,d08d1678847c93315d3f0883725deb0c37c2f7df
